,group,song_lines
2587,Måneskin,riririri r r r r tr tr 
2588,Måneskin,ri r r tra—ri r r r tra
2589,Måneskin,righ—r r r r r r—tra track. 
2590,Måneskin,ri ri track track a a track 
2591,Måneskin,a a a a a/a/a/a track (trtrtrtrtr)
2592,Måneskin,a a a a a a
2593,Måneskin,right right right
2594,Måneskin,ttttttttrack
2595,Måneskin,
2596,Måneskin,[resolve]
2597,Måneskin,how do you feel?
2598,Måneskin,stop holding back!
2599,Måneskin,"no use to conceal,"
2600,Måneskin,we’re on the right track.
